cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_location,case_id
CDR027390,7187810480,8759171050,2023-03-23 12:54:47,1030,Indore Hub 2,
CDR027391,6037539892,8528669335,2025-12-15 15:33:42,508,Kolkata Plaza 119,
CDR027392,7988712320,8224413395,2024-04-09 14:45:00,1355,Delhi Park 47,
CDR027393,8570165276,8290292334,2023-08-15 17:35:53,1354,Chandigarh Hub 1,
CDR027394,6698331793,8519020411,2025-01-13 04:26:34,387,Guwahati Plaza 92,
CDR027395,6364687191,9084706810,2023-04-29 09:47:26,736,Surat Plaza 156,
CDR027396,9944391649,9098348492,2025-10-22 20:43:43,1127,Lucknow Park 19,
CDR027397,6696904528,7549014599,2024-11-19 20:21:45,377,Indore Tower 146,
CDR027398,9593955714,7474502405,2025-04-11 11:57:04,1139,Kochi Plaza 107,
CDR027399,8602080192,7802188930,2024-10-13 00:13:26,326,Surat Park 155,
CDR027400,6251589041,9304150632,2023-02-08 21:11:27,130,Visakhapatnam Junction 34,
CDR027401,7745116089,7787304862,2024-01-28 17:12:22,85,Chandigarh Junction 44,
CDR027402,6632248155,8602080192,2023-11-21 21:04:22,574,Bengaluru Tower 105,
CDR027403,9425064207,7291270659,2024-10-02 14:29:28,823,Patna Hub 91,
CDR027404,9709207115,8868639561,2024-01-26 05:25:20,474,Indore Park 109,
CDR027405,9408585883,6160256434,2023-03-27 21:01:29,738,Bengaluru Market 43,
CDR027406,8270259961,7860479471,2025-05-04 10:13:00,1189,Visakhapatnam Market 50,
CDR027407,6205869507,9804918727,2024-02-06 11:07:04,234,Lucknow Park 19,
CDR027408,6392213170,6152302999,2024-03-07 18:24:50,895,Bhopal Hub 64,
CDR027409,8473404337,6509688327,2025-01-03 15:57:41,523,Kolkata Tower 30,
CDR027410,8180446081,6734479459,2025-06-29 03:30:09,1209,Patna Colony 77,
CDR027411,7387351866,9652892866,2025-10-27 08:51:31,1012,Bhopal Plaza 160,
CDR027412,9018911343,8572616949,2024-08-18 04:07:30,550,Kochi Tower 126,
CDR027413,8188421630,6361487824,2025-08-10 23:44:27,1129,Indore Market 93,
CDR027414,7642357004,8430796373,2023-02-19 23:03:30,312,Visakhapatnam Tower 42,
CDR027415,8503754807,6984685606,2024-09-10 17:21:08,602,Ahmedabad Tower 98,
CDR027416,6331836113,8231568234,2024-07-08 17:06:26,1104,Bhopal Park 68,
CDR027417,7368609316,6086966101,2023-11-24 03:32:44,184,Guwahati Park 61,
CDR027418,6382872324,8489880315,2025-12-03 00:39:25,1591,Hyderabad Colony 145,
CDR027419,6568622307,7969045392,2025-03-26 21:46:36,445,Delhi Junction 8,
CDR027420,9082896713,9469243435,2024-03-13 06:13:44,1108,Pune Market 17,
CDR027421,6956733329,6476253950,2023-07-03 10:55:39,1137,Indore Market 93,
CDR027422,8787520702,9942072239,2024-04-14 05:06:51,1769,Lucknow Colony 73,
CDR027423,8907342031,6260650191,2025-07-21 16:45:21,1006,Bhopal Colony 97,
CDR027424,9661025634,9527403344,2024-10-16 12:58:20,784,Surat Plaza 40,
CDR027425,7241832527,7632786807,2024-05-07 03:46:46,194,Lucknow Colony 149,
CDR027426,6779323822,9953723766,2025-08-07 09:09:12,735,Indore Tower 146,
CDR027427,7847052031,8879210466,2023-06-04 06:33:59,420,Bhopal Junction 151,
CDR027428,8850275908,6535670789,2025-02-08 04:33:44,1397,Hyderabad Junction 86,
CDR027429,8231568234,9881161620,2023-03-23 02:21:41,347,Delhi Colony 133,
CDR027430,7175080196,9212300857,2023-11-29 00:09:53,888,Indore Tower 146,
CDR027431,6566937540,9755562833,2025-11-22 14:06:47,687,Chandigarh Junction 44,
CDR027432,9893186928,6096242657,2023-05-25 04:42:00,1217,Patna Market 70,
CDR027433,6320434743,7598125597,2023-01-06 16:26:51,1205,Guwahati Junction 159,
CDR027434,6152232822,8221626549,2024-04-09 06:02:40,379,Chennai Hub 5,
CDR027435,6671560587,9788892210,2023-03-28 22:22:51,1135,Guwahati Plaza 57,
CDR027436,7175080196,9481980770,2025-11-17 02:45:46,195,Indore Hub 2,
CDR027437,7257375534,6820706690,2025-05-05 05:03:54,1656,Hyderabad Park 7,
CDR027438,7600986027,6125608320,2025-02-11 16:46:54,474,Guwahati Plaza 152,
CDR027439,6821335683,7611371181,2024-11-19 19:10:12,331,Chandigarh Market 54,
CDR027440,7006174136,8264833367,2024-10-17 21:12:40,337,Nagpur Tower 130,
CDR027441,6362608463,6559782457,2025-03-08 09:45:19,1414,Ranchi Junction 140,
CDR027442,9490970342,9652548374,2024-09-13 16:36:15,1276,Mumbai Hub 138,
CDR027443,9240964966,9700623945,2024-12-29 03:32:54,240,Patna Tower 13,
CDR027444,9643387220,7686270369,2025-01-02 04:22:47,1678,Kolkata Hub 143,
CDR027445,8261923724,9804918727,2025-11-03 00:15:19,156,Kochi Park 117,
CDR027446,6260650191,9700623945,2023-02-25 12:14:38,330,Surat Hub 9,
CDR027447,8264076089,8943897607,2024-08-11 14:25:01,540,Bhopal Junction 151,
CDR027448,8278105580,8410616649,2023-01-13 06:26:02,1702,Guwahati Hub 129,
CDR027449,7045596576,8369881649,2023-09-04 04:33:27,531,Hyderabad Hub 12,
CDR027450,8188421630,7938440134,2023-08-01 22:18:32,1722,Surat Hub 20,
CDR027451,8183952525,7248709872,2023-05-24 07:26:15,1330,Surat Plaza 40,
CDR027452,8270259961,8377492663,2024-11-15 11:15:00,861,Mumbai Plaza 27,
CDR027453,9160881972,9101975358,2023-01-16 03:41:50,1427,Bhopal Colony 97,
CDR027454,7952179705,6474764845,2023-02-08 12:57:07,1287,Indore Market 135,
CDR027455,9478122489,6714876507,2023-07-11 10:30:06,468,Visakhapatnam Colony 6,
CDR027456,6189547382,7904575988,2024-09-29 16:36:15,559,Lucknow Plaza 142,
CDR027457,8762542926,8551166829,2023-04-10 06:22:18,575,Hyderabad Tower 85,
CDR027458,6076762090,6860414545,2023-02-14 17:40:05,470,Surat Market 150,
CDR027459,6438787535,9691122321,2025-11-03 08:05:20,114,Nagpur Junction 116,
CDR027460,7620275582,8596647213,2025-02-11 01:35:51,1677,Visakhapatnam Hub 112,
CDR027461,7932184011,7413351390,2023-07-25 09:37:43,715,Nagpur Junction 36,
CDR027462,8231568234,6682013071,2024-02-09 15:07:13,429,Bhopal Park 68,
CDR027463,7370342444,7960962626,2024-05-09 00:41:40,490,Indore Tower 146,
CDR027464,9578939129,6682013071,2024-09-03 14:42:00,83,Visakhapatnam Colony 72,
CDR027465,7845315630,6322347714,2024-10-11 07:11:38,783,Lucknow Colony 149,
CDR027466,8081499402,9321743574,2023-09-12 11:53:19,1382,Surat Plaza 122,
CDR027467,7046400606,8974776565,2023-08-10 22:44:44,1251,Delhi Junction 147,
CDR027468,8295961111,8965510250,2024-03-01 21:50:24,750,Surat Plaza 156,
CDR027469,6520351919,6076762090,2025-05-24 10:29:05,1395,Indore Hub 63,
CDR027470,7602446546,6211860181,2025-02-20 01:57:53,493,Ahmedabad Plaza 35,
CDR027471,9727853242,7599167640,2023-09-08 07:35:07,460,Nagpur Hub 26,
CDR027472,6627963651,7095790737,2024-01-29 19:12:42,269,Lucknow Park 53,
CDR027473,9835652156,8318143966,2025-11-21 22:23:32,863,Chandigarh Colony 99,
CDR027474,6903106153,7275854859,2025-06-21 02:12:57,1707,Ranchi Plaza 100,
CDR027475,6523045881,6086966101,2023-09-30 23:51:23,398,Guwahati Junction 159,
CDR027476,7026656862,9763536735,2023-10-25 20:55:00,1681,Bhopal Hub 113,
CDR027477,7567027728,8681769750,2024-11-08 01:44:59,364,Indore Hub 63,
CDR027478,8031006493,7689600834,2024-12-27 19:54:43,1755,Guwahati Plaza 152,
CDR027479,7705614653,8159149750,2024-10-15 01:44:23,1378,Ranchi Market 132,
CDR027480,7988727544,8770299295,2024-06-21 07:21:51,833,Bengaluru Market 43,
CDR027481,8312710267,7672096102,2024-07-02 03:06:47,1651,Guwahati Plaza 57,
CDR027482,7467391900,9194232154,2024-05-29 21:40:29,484,Indore Tower 39,
CDR027483,9643493941,9228920641,2023-08-27 06:25:20,1637,Visakhapatnam Tower 42,
CDR027484,6235036871,7325848689,2023-06-26 07:38:47,1198,Patna Hub 52,
CDR027485,9746272053,7399824266,2025-04-28 12:04:24,748,Delhi Junction 46,
CDR027486,9821160204,9634533722,2024-06-18 15:30:00,1404,Visakhapatnam Tower 14,
CDR027487,6966229131,6805339627,2025-05-13 05:24:32,526,Bhopal Plaza 160,
CDR027488,9514604014,9641106541,2025-10-13 20:05:57,1616,Jaipur Market 31,
CDR027489,6555465426,9996708089,2025-12-14 05:29:23,1126,Patna Hub 91,
CDR027490,9008942340,7294252516,2023-08-29 11:10:09,70,Indore Market 83,
CDR027491,8503754807,6675789683,2023-03-22 22:24:00,127,Chandigarh Plaza 89,
CDR027492,8369984802,7774029286,2025-09-23 20:46:02,740,Kolkata Tower 75,
CDR027493,6862671368,9902220975,2025-01-01 03:33:40,690,Bhopal Hub 113,
CDR027494,8458294203,8600762282,2023-05-08 19:27:11,1643,Surat Park 155,
CDR027495,6234289311,7176619128,2023-02-13 16:35:18,690,Mumbai Hub 76,
CDR027496,6973544252,8365240553,2024-01-04 21:38:46,1461,Surat Plaza 122,
CDR027497,9419106166,7255441181,2023-03-04 03:57:48,30,Visakhapatnam Junction 21,
CDR027498,7850765975,8050969961,2023-08-01 00:26:08,863,Lucknow Colony 87,
CDR027499,9392823414,6323812817,2025-11-18 23:45:51,892,Ranchi Market 132,
CDR027500,9530601198,9373114933,2024-10-06 23:55:41,1762,Surat Hub 154,
CDR027501,6073565826,9585126861,2023-12-10 06:09:20,1398,Chandigarh Market 54,
CDR027502,8198281794,9953723766,2025-01-26 03:50:59,1609,Kolkata Tower 30,
CDR027503,9379395795,9226817151,2024-03-29 11:34:59,1106,Mumbai Park 41,
CDR027504,7887458712,6548473857,2023-07-29 17:47:10,940,Delhi Hub 82,
CDR027505,7850765975,8967827411,2024-12-07 22:56:35,121,Nagpur Market 32,
CDR027506,7155505705,7370342444,2023-05-29 08:57:44,1793,Patna Colony 77,
CDR027507,8383000914,9416365604,2024-01-15 22:13:29,1183,Kochi Plaza 107,
CDR027508,9039696453,8581675923,2024-08-08 23:58:10,292,Nagpur Junction 37,
CDR027509,9558344566,7175049988,2024-06-26 10:35:15,691,Mumbai Hub 76,
CDR027510,9383182856,9113322889,2024-11-16 21:02:49,1159,Bengaluru Tower 105,
CDR027511,8535603319,6682432333,2024-05-14 19:36:30,34,Visakhapatnam Market 50,
CDR027512,6664707038,6444248420,2025-06-19 12:11:38,1707,Lucknow Park 79,
CDR027513,6748113176,7392788447,2024-02-14 16:45:09,957,Surat Hub 20,
CDR027514,9601385500,8810801533,2024-11-01 06:11:20,943,Guwahati Plaza 152,
CDR027515,8383385693,8047350476,2025-03-25 22:41:37,1190,Pune Colony 59,
CDR027516,9782058295,8029363409,2024-04-07 14:46:54,1097,Surat Park 155,
CDR027517,8631631297,9851797367,2025-09-05 21:43:26,495,Hyderabad Park 7,
CDR027518,6594853400,8415298217,2024-07-07 20:31:24,1781,Delhi Junction 46,
CDR027519,7847052031,7206318641,2023-01-07 06:19:05,1448,Bhopal Park 68,
CDR027520,9399495940,7513739900,2023-09-05 15:28:11,252,Patna Hub 91,
CDR027521,8886865629,7403532124,2023-05-01 07:58:24,509,Patna Tower 13,
CDR027522,9157557166,9760299140,2023-12-25 18:00:27,1730,Nagpur Hub 103,
CDR027523,8319100900,9091919113,2025-07-21 13:34:55,1569,Delhi Hub 82,
CDR027524,8950050702,8728639420,2025-05-20 05:02:12,1500,Visakhapatnam Colony 72,
CDR027525,6632111978,9019919848,2024-12-07 17:47:21,440,Mumbai Junction 88,
CDR027526,8787036860,9741313518,2024-07-23 21:34:01,1494,Ranchi Park 95,
CDR027527,9295350637,6184819737,2024-12-06 19:57:55,30,Indore Tower 128,
CDR027528,8551005108,7317087601,2025-10-14 05:04:00,397,Lucknow Plaza 142,
CDR027529,6680199034,9768893628,2024-12-01 22:39:52,181,Bengaluru Market 43,
CDR027530,8690819740,9545657289,2024-10-10 18:50:07,1040,Kochi Market 28,
CDR027531,9993781053,9789630093,2024-04-24 14:22:17,79,Visakhapatnam Plaza 120,
CDR027532,9283976205,8268341559,2024-05-06 08:53:03,744,Delhi Junction 147,
CDR027533,9083682144,8149003850,2024-04-27 17:09:06,1059,Guwahati Park 61,
CDR027534,9804704079,9113322889,2024-08-07 13:17:18,674,Delhi Park 49,
CDR027535,8964549595,9713971912,2023-11-11 05:12:10,1001,Hyderabad Tower 10,
CDR027536,8159149750,7192596790,2023-11-25 00:27:17,1705,Kolkata Plaza 119,
CDR027537,6433952753,8447725084,2024-09-13 07:00:37,1347,Nagpur Hub 103,
CDR027538,7788881893,6230286550,2023-10-30 08:22:45,406,Chennai Colony 48,
CDR027539,9022939469,7082353097,2024-09-03 23:25:41,340,Delhi Market 141,
CDR027540,6420259364,8880510933,2024-08-10 14:23:32,306,Pune Market 65,
CDR027541,7079915402,9156409941,2024-06-26 19:01:45,508,Chennai Park 96,
CDR027542,8679327986,7993379705,2023-05-23 05:54:29,1384,Jaipur Colony 56,
CDR027543,8602336165,6444718939,2024-08-25 00:16:14,462,Nagpur Hub 26,
CDR027544,6607917913,9730953267,2024-10-18 19:10:54,1616,Nagpur Market 32,
CDR027545,9233351040,8822828018,2023-04-04 08:21:27,366,Surat Park 155,
CDR027546,6956572853,7211535505,2024-03-09 11:57:50,1656,Mumbai Plaza 27,
CDR027547,6167318826,8287835733,2024-12-31 08:33:52,1540,Chandigarh Market 54,
CDR027548,8172444723,6975466176,2024-08-08 11:00:15,1584,Indore Tower 39,
CDR027549,7908783476,8450380162,2024-03-11 21:03:40,121,Surat Plaza 40,
CDR027550,6912172214,9804704079,2024-02-13 00:05:05,92,Ranchi Park 95,
CDR027551,9116456059,8120122759,2024-06-05 01:22:22,329,Hyderabad Market 131,
CDR027552,8444299067,8885766947,2023-05-28 01:32:00,190,Guwahati Park 158,
CDR027553,6637618209,7389147852,2024-11-21 22:36:48,1580,Chandigarh Tower 157,
CDR027554,8537582682,7452790504,2024-09-04 04:01:42,735,Visakhapatnam Plaza 120,
CDR027555,9453714732,7242284834,2025-05-13 22:16:38,639,Indore Hub 2,
CDR027556,9643203172,9643493941,2023-01-17 20:51:02,1703,Lucknow Colony 149,
CDR027557,9851797367,9604641978,2024-03-01 20:32:11,1413,Bengaluru Tower 66,
CDR027558,7806250230,8575959955,2024-05-20 14:10:29,1361,Ranchi Colony 90,
CDR027559,8130610922,6870894107,2024-11-23 22:22:29,1249,Lucknow Colony 87,
CDR027560,9860673476,7241142066,2024-05-28 21:21:46,1635,Bhopal Colony 97,
CDR027561,9659481827,9408822309,2024-04-05 23:44:01,998,Hyderabad Junction 86,
CDR027562,9043333188,7224711936,2024-01-21 19:13:04,1556,Bengaluru Market 43,
CDR027563,7851622593,9269999498,2025-06-24 19:08:24,1331,Nagpur Plaza 106,
CDR027564,7934497439,6295867603,2025-02-17 23:49:58,998,Lucknow Junction 137,
CDR027565,6748113176,6411287452,2024-01-22 10:44:12,1684,Patna Market 67,
CDR027566,8528669335,6402503857,2025-09-02 18:01:56,429,Hyderabad Junction 86,
CDR027567,9605779806,8516215938,2025-07-11 04:08:35,1060,Patna Market 70,
CDR027568,7771843019,6330734533,2023-05-17 02:51:19,1421,Guwahati Junction 159,
CDR027569,8868639561,9560858167,2024-12-18 17:06:46,1014,Nagpur Junction 37,
CDR027570,9129514520,8602336165,2024-02-24 14:35:40,945,Ranchi Colony 90,
CDR027571,7280771130,6918623392,2023-02-24 03:12:47,461,Patna Market 4,
CDR027572,7857368011,8172444723,2023-03-17 22:16:30,1484,Visakhapatnam Tower 124,
CDR027573,6017590017,7446176792,2024-10-28 00:27:33,95,Patna Market 67,
CDR027574,7234149929,6986361527,2024-03-25 09:01:43,1637,Ranchi Colony 90,
CDR027575,9943364470,8939185362,2023-07-25 11:57:28,1439,Jaipur Colony 56,
CDR027576,6265742231,8296353059,2025-09-28 12:08:14,1172,Visakhapatnam Market 84,
CDR027577,6820967904,6903106153,2023-04-04 02:59:11,1554,Chennai Colony 69,
CDR027578,6101877033,9490607231,2023-12-09 13:24:07,114,Hyderabad Tower 85,
CDR027579,7378870584,7402422241,2025-02-08 23:21:46,770,Jaipur Colony 56,
CDR027580,7809166316,9782558825,2024-02-22 20:13:19,1355,Lucknow Junction 137,
CDR027581,8498121300,8969028249,2024-03-08 10:38:37,1127,Ranchi Market 132,
CDR027582,6844580151,7174457762,2024-06-27 08:20:40,359,Nagpur Junction 51,
CDR027583,8693172947,8853208953,2024-01-06 18:17:46,1135,Lucknow Junction 137,
CDR027584,7432406424,7981209957,2023-09-25 07:13:43,1790,Visakhapatnam Hub 38,
CDR027585,8408833183,9431594898,2025-04-17 14:09:30,1259,Indore Junction 101,
CDR027586,8098410167,9057836091,2025-09-02 06:39:24,1121,Delhi Colony 133,
CDR027587,6912172214,8957498855,2023-09-13 08:08:54,1087,Mumbai Hub 138,
CDR027588,9251743160,7242605080,2024-12-14 00:59:43,454,Chandigarh Hub 1,
CDR027589,9468677524,7791212110,2025-12-26 01:17:05,896,Lucknow Plaza 142,
CDR027590,9760299140,7845315630,2025-06-25 14:35:03,331,Ranchi Colony 90,
CDR027591,8180446081,6172224050,2025-05-31 22:16:34,984,Visakhapatnam Hub 112,
CDR027592,9974217368,8136738052,2023-11-06 14:50:39,1789,Visakhapatnam Colony 6,
CDR027593,8010558391,9390409074,2025-07-20 06:03:08,391,Ranchi Colony 111,
CDR027594,7027061592,9801891567,2023-07-12 00:16:39,1586,Nagpur Junction 116,
CDR027595,7392788447,7311775331,2024-12-14 23:53:05,357,Kolkata Plaza 119,
CDR027596,8029363409,7268592624,2025-12-13 03:14:56,1100,Indore Hub 2,
CDR027597,6568287533,9499799052,2023-08-03 13:32:39,1409,Guwahati Park 158,
CDR027598,7226940539,6446939953,2024-07-11 17:49:56,1700,Chandigarh Plaza 89,
CDR027599,9229493817,6599944261,2024-05-08 00:05:31,1007,Indore Market 23,
CDR027600,7183854540,8436199517,2023-10-31 09:35:01,467,Nagpur Colony 80,
CDR027601,8559484967,7981079516,2025-07-28 19:54:35,997,Nagpur Junction 36,
CDR027602,8962840769,8794758166,2024-04-16 05:07:36,1794,Kolkata Tower 30,
CDR027603,7839571646,9679419087,2023-09-15 17:25:32,421,Kochi Tower 126,
CDR027604,8063062447,7743303727,2023-07-31 00:48:10,448,Visakhapatnam Market 50,
CDR027605,7060212886,6644200629,2023-08-01 06:29:44,816,Guwahati Colony 11,
CDR027606,8907429414,8862985797,2023-10-04 14:27:13,311,Lucknow Park 19,
CDR027607,8886084907,7743303727,2024-11-26 05:09:38,220,Patna Colony 77,
CDR027608,8967827411,7686270369,2025-10-21 10:45:38,250,Guwahati Hub 60,
CDR027609,9755562833,9379395795,2024-10-30 08:39:22,1106,Indore Tower 39,
CDR027610,9317303324,7155996725,2025-05-14 03:13:46,1723,Kochi Tower 126,
CDR027611,6664315890,9838789034,2025-11-21 07:13:58,632,Surat Park 155,
CDR027612,9952366878,6286060480,2024-07-11 13:33:18,356,Nagpur Junction 36,
CDR027613,6047941232,6206071369,2024-10-23 22:53:04,173,Surat Plaza 156,
CDR027614,6613867485,7109222514,2025-04-14 20:50:09,684,Lucknow Colony 149,
CDR027615,9445657267,7179854900,2025-04-08 11:41:12,232,Chennai Park 96,
CDR027616,9914521182,8787520702,2023-02-25 10:07:40,1002,Jaipur Colony 114,
CDR027617,7722142573,8902517629,2024-08-23 13:31:39,1075,Indore Tower 128,
CDR027618,7819022179,8187569269,2023-05-29 15:28:23,902,Surat Hub 20,
CDR027619,8919665533,9902220975,2023-11-22 02:34:06,1762,Lucknow Park 94,
CDR027620,9767809645,7045735323,2025-12-05 23:29:35,10,Visakhapatnam Hub 38,
CDR027621,7256471855,8494116318,2024-11-19 05:38:40,458,Chennai Colony 69,
CDR027622,8278105580,7728498247,2023-12-18 07:18:30,179,Visakhapatnam Junction 21,
CDR027623,6339705195,6155029168,2024-06-24 06:21:11,505,Hyderabad Tower 85,
CDR027624,9220373378,6568201753,2025-05-10 04:36:15,961,Bengaluru Tower 66,
CDR027625,9604164485,6773759493,2023-09-20 07:08:35,1641,Guwahati Park 158,
CDR027626,7283774270,9069219587,2024-10-04 17:17:01,824,Visakhapatnam Hub 38,
CDR027627,6446939953,9667548581,2024-07-05 18:20:58,101,Lucknow Colony 149,
CDR027628,9913624835,6152232822,2025-01-02 17:25:54,147,Delhi Junction 8,
CDR027629,6331836113,7996477183,2025-05-05 15:19:53,1611,Chandigarh Plaza 89,
CDR027630,9469243435,8761727573,2025-10-13 11:40:50,1360,Kolkata Tower 75,
CDR027631,7455910245,9561308761,2023-09-21 05:46:25,1578,Mumbai Junction 88,
CDR027632,6180403348,6928455259,2023-11-30 13:13:44,1597,Visakhapatnam Junction 34,
CDR027633,9603498246,7976915671,2024-11-01 07:46:58,1107,Visakhapatnam Junction 21,
CDR027634,9050707750,6970051405,2025-03-22 03:52:15,1787,Patna Colony 77,
CDR027635,8677116750,6832812312,2025-09-04 08:31:54,1276,Delhi Colony 133,
CDR027636,6966229131,8087100668,2023-09-17 00:21:14,1646,Indore Hub 63,
CDR027637,8319362526,8253646280,2023-12-16 10:06:54,1501,Nagpur Market 32,
CDR027638,7036930914,7335623039,2024-03-11 07:19:20,1033,Guwahati Junction 159,
CDR027639,7241832527,7091401693,2023-04-27 15:11:03,1225,Bhopal Colony 97,
CDR027640,8633701400,6842547681,2023-06-17 00:28:50,1388,Hyderabad Tower 85,
CDR027641,9560858167,7310672453,2024-08-05 20:06:18,445,Hyderabad Plaza 102,
CDR027642,6775582126,7265097753,2023-12-11 07:08:19,1123,Mumbai Junction 88,
CDR027643,6878844344,8443596245,2025-10-30 13:04:26,946,Kolkata Tower 75,
CDR027644,9861114576,7615487201,2024-07-07 18:35:14,514,Surat Plaza 156,
CDR027645,8397630900,7039170263,2024-10-06 06:04:55,903,Chennai Park 96,
CDR027646,6751991981,9727853242,2023-09-22 17:31:46,585,Indore Hub 2,
CDR027647,7438880485,7509522946,2024-07-25 13:38:26,1010,Surat Park 62,
CDR027648,8669275895,8817452735,2023-06-21 06:20:30,11,Lucknow Colony 149,
CDR027649,6943913681,7188496806,2024-11-10 18:32:35,982,Jaipur Colony 56,
CDR027650,9988979887,7061537012,2023-11-11 10:25:37,1225,Indore Market 135,
CDR027651,8050969961,6152232822,2023-01-14 20:50:13,1615,Indore Market 23,
CDR027652,7676449436,6006799006,2024-05-07 00:37:55,337,Chandigarh Plaza 89,
CDR027653,8407779462,9732609685,2025-12-23 15:15:25,1776,Hyderabad Colony 145,
CDR027654,8365240553,8224265379,2023-12-08 17:36:26,425,Guwahati Plaza 152,
CDR027655,8780978302,7903102879,2025-08-12 00:58:59,249,Chennai Colony 69,
CDR027656,6374767753,8253646280,2024-01-21 03:52:09,1355,Delhi Park 47,
CDR027657,7391218706,9499799052,2025-10-07 22:55:38,355,Surat Hub 20,
CDR027658,8890476078,9567981302,2023-06-05 09:06:22,799,Bengaluru Tower 105,
CDR027659,6884267233,9678809376,2023-09-09 03:27:09,1424,Delhi Hub 3,
CDR027660,8397630900,6323812817,2023-04-27 23:11:22,259,Indore Hub 63,
CDR027661,8009537234,9165965667,2023-07-05 16:53:48,1599,Chennai Hub 5,
CDR027662,6359266486,8872383680,2023-02-10 04:48:46,1376,Nagpur Hub 26,
CDR027663,9804918727,8277895613,2025-04-07 10:53:03,899,Delhi Market 141,
CDR027664,8200421867,8346066643,2025-12-27 07:56:48,879,Kochi Park 115,
CDR027665,8488112103,6391045203,2023-05-06 04:54:40,86,Guwahati Hub 60,
CDR027666,8081144157,9063494290,2024-02-29 01:06:03,431,Delhi Park 47,
CDR027667,8412907596,7434535381,2025-12-26 09:24:13,67,Guwahati Plaza 57,
CDR027668,9755562833,7671462831,2024-06-12 01:22:08,945,Kolkata Hub 143,
CDR027669,6110797714,8320264009,2024-07-03 18:07:36,895,Visakhapatnam Colony 6,
CDR027670,8072545396,6367591644,2024-12-02 04:45:10,1393,Nagpur Market 32,
CDR027671,6053021516,7406527758,2023-12-31 16:52:54,631,Hyderabad Hub 12,
CDR027672,9244756311,8208529645,2024-08-14 19:10:27,1788,Jaipur Colony 56,
CDR027673,6627963651,9621380595,2025-09-20 11:41:43,1407,Kolkata Tower 30,
CDR027674,8886084907,9103073726,2024-06-22 06:56:19,60,Indore Market 135,
CDR027675,9665586851,8090418985,2023-11-03 01:29:34,648,Chandigarh Hub 74,
CDR027676,6982718265,7399344606,2023-06-07 08:21:50,1046,Hyderabad Plaza 22,
CDR027677,7268592624,7358593580,2024-03-09 11:42:17,53,Ahmedabad Plaza 33,
CDR027678,6017590017,8003471317,2024-10-16 12:32:09,1756,Guwahati Park 158,
CDR027679,8327163033,8285023126,2024-01-17 07:50:35,1384,Mumbai Park 41,
CDR027680,9604641978,6170756814,2023-07-19 07:43:50,1525,Indore Market 135,
CDR027681,7339449530,6699570607,2024-11-27 21:23:47,771,Visakhapatnam Tower 42,
CDR027682,6367881278,8020984469,2023-01-09 16:11:55,509,Bhopal Junction 58,
CDR027683,9973982455,9164205955,2025-07-23 23:17:56,81,Guwahati Hub 129,
CDR027684,7036279246,9487411486,2024-01-09 19:32:56,609,Kochi Tower 126,
CDR027685,9475396597,9310720113,2023-09-07 10:13:58,9,Hyderabad Hub 16,
CDR027686,9037218600,9321743574,2025-04-29 22:20:45,1613,Hyderabad Hub 16,
CDR027687,6845749659,8750927209,2023-06-20 16:36:28,1520,Visakhapatnam Hub 112,
CDR027688,6608277056,7743303727,2025-02-21 19:09:21,1067,Kochi Colony 148,
CDR027689,8224265379,6613867485,2023-06-07 20:25:50,183,Ahmedabad Plaza 35,
CDR027690,6627963651,7129328963,2024-03-27 11:06:01,181,Kolkata Colony 127,
CDR027691,8645101739,7046400606,2023-03-23 22:12:29,401,Kolkata Hub 143,
CDR027692,7586314417,8318143966,2025-06-21 05:43:40,820,Visakhapatnam Market 50,
CDR027693,8727274231,8965466345,2024-12-29 16:27:38,670,Indore Tower 128,
CDR027694,9604903764,9373114933,2023-03-24 15:15:05,1076,Lucknow Colony 149,
CDR027695,8473404337,6866656224,2023-05-28 07:05:02,1223,Kolkata Junction 45,
CDR027696,7446661051,7841772256,2024-09-22 07:10:50,912,Pune Market 17,
CDR027697,9414756900,6963945680,2024-01-06 05:12:30,787,Ahmedabad Plaza 33,
CDR027698,9914521182,9235699929,2025-08-28 07:58:04,355,Lucknow Park 79,
CDR027699,6372298210,6735674809,2025-03-31 04:30:29,1378,Nagpur Junction 116,
CDR027700,8949996357,9371388740,2024-11-19 04:24:13,834,Guwahati Park 158,
CDR027701,9235699929,6817028461,2025-03-24 20:33:48,397,Visakhapatnam Market 84,
CDR027702,8669055107,9874090380,2024-03-06 08:25:33,794,Surat Plaza 156,
CDR027703,7659764083,9857109338,2024-05-23 11:31:01,1009,Hyderabad Plaza 22,
CDR027704,7538425611,7895337684,2023-03-27 18:04:27,244,Lucknow Park 79,
CDR027705,6640989103,7579671480,2025-01-10 05:16:24,488,Patna Market 70,
CDR027706,7903500618,6894589626,2024-11-07 09:13:41,1388,Indore Hub 2,
CDR027707,6405132517,6172224050,2025-03-22 14:56:17,1328,Hyderabad Colony 145,
CDR027708,7641060326,6193335937,2023-04-16 18:20:22,649,Nagpur Hub 118,
CDR027709,8147439742,7493797900,2024-02-09 22:07:28,918,Surat Hub 9,
CDR027710,8180446081,9691161221,2024-02-22 23:35:38,333,Nagpur Colony 80,
CDR027711,6555465426,7567262084,2024-04-14 19:46:53,1125,Guwahati Junction 159,
CDR027712,9860673476,8896340679,2025-07-03 12:38:59,477,Visakhapatnam Hub 123,
