message_id,sender_phone,receiver_phone,timestamp,message_text,case_id
MSG0057853,6326551327,8938620448,2023-01-12 19:16:47,Please confirm the account details.,
MSG0057854,7903500618,9744992468,2025-05-30 14:36:52,Share location before you leave.,
MSG0057855,6410527698,7981209957,2023-11-12 23:26:50,Share location before you leave.,
MSG0057856,8962630136,6436116861,2024-03-26 21:46:40,We should discuss this offline.,
MSG0057857,9290848965,6970181589,2023-05-13 03:05:14,Everything looks fine from my side.,
MSG0057858,7090883070,9291087392,2023-04-10 03:50:32,Please confirm the account details.,
MSG0057859,7351025550,8409712316,2025-03-10 22:07:45,Please confirm the account details.,
MSG0057860,9204767666,7337320430,2023-01-13 15:23:55,Everything looks fine from my side.,
MSG0057861,9436213009,8587094042,2024-02-22 14:58:29,Please confirm the account details.,
MSG0057862,6647614427,9545657289,2024-07-30 04:32:06,Meeting moved to tomorrow evening.,
MSG0057863,6206276729,7847848303,2024-04-10 13:48:00,Payment has been processed.,
MSG0057864,7132155130,8761110797,2024-06-09 08:37:55,Reminder for the follow-up call.,
MSG0057865,6215632135,7981209957,2023-03-27 13:21:49,"Route changed, use the alternate plan.",
MSG0057866,7183667719,7841772256,2023-07-11 07:11:04,"Got the package, thanks.",
MSG0057867,7215439044,6703398214,2024-05-09 11:11:10,Can you send the documents today?,
MSG0057868,7406583872,8601256253,2024-07-17 09:48:22,Please confirm the account details.,
MSG0057869,8529615143,8565346997,2023-09-11 10:46:52,Meeting moved to tomorrow evening.,
MSG0057870,8662323606,7501394884,2023-10-03 15:11:38,Call me when you are free.,
MSG0057871,6518812988,8535279111,2025-07-22 19:32:07,Payment has been processed.,
MSG0057872,9756618443,9860134778,2025-01-15 05:27:35,Do not share this outside the group.,
MSG0057873,9846790870,7187810480,2025-12-25 17:24:43,We should discuss this offline.,
MSG0057874,8136233470,8645101739,2024-05-13 18:38:21,Everything looks fine from my side.,
MSG0057875,9578939129,9419106166,2025-02-17 22:43:08,Everything looks fine from my side.,
MSG0057876,8337327839,6501343390,2023-12-01 20:42:00,Can you send the documents today?,
MSG0057877,6260848187,8486983052,2024-06-19 12:05:10,"Route changed, use the alternate plan.",
MSG0057878,7617061713,8687069057,2025-10-07 16:52:07,Share location before you leave.,
MSG0057879,8596715006,7190130205,2023-03-14 09:26:20,Can you send the documents today?,
MSG0057880,6362608463,7432406424,2025-09-09 21:52:15,Reminder for the follow-up call.,
MSG0057881,8819701501,9232472828,2025-02-12 01:29:49,Any news from the client?,
MSG0057882,8407779462,9953723766,2023-12-12 04:29:22,"Got the package, thanks.",
MSG0057883,7927318683,9974217368,2024-04-19 10:19:15,Payment has been processed.,
MSG0057884,8888237254,9691161221,2024-04-03 07:46:56,Please confirm the account details.,
MSG0057885,6476253950,9155785219,2023-01-09 19:27:17,Any news from the client?,
MSG0057886,8826899962,7896337618,2024-08-05 19:37:54,Call me when you are free.,
MSG0057887,9269999498,7718749603,2024-09-12 07:14:57,We should discuss this offline.,
MSG0057888,6109007017,9450999900,2024-06-24 23:32:25,Please confirm the account details.,
MSG0057889,8455139196,8896340679,2023-07-13 16:50:26,Payment has been processed.,
MSG0057890,6110797714,9581739063,2024-07-21 20:05:22,Call me when you are free.,
MSG0057891,7009156182,6001529113,2024-11-28 18:35:39,Need an update on the shipment.,
MSG0057892,9987036883,8864633953,2024-08-19 12:51:42,We should discuss this offline.,
MSG0057893,6966229131,7449134213,2025-12-12 00:32:42,Share location before you leave.,
MSG0057894,9915244614,6650811364,2024-04-21 23:10:04,"Transfer completed, check and confirm.",
MSG0057895,6851846689,8872383680,2025-05-15 06:45:18,"Transfer completed, check and confirm.",
MSG0057896,7119206136,9862376008,2024-11-06 02:03:21,"Transfer completed, check and confirm.",
MSG0057897,8031006493,7038187692,2024-07-22 01:51:13,Do not share this outside the group.,
MSG0057898,7394840027,7648163849,2024-07-04 03:13:48,We should discuss this offline.,
MSG0057899,8217518878,7000532853,2025-01-16 05:19:53,"Transfer completed, check and confirm.",
MSG0057900,9454655358,6912375302,2023-06-15 16:30:30,Do not share this outside the group.,
MSG0057901,9880294240,8563409185,2024-08-18 16:52:15,Share location before you leave.,
MSG0057902,6295867603,7913810749,2023-10-17 01:59:32,Do not share this outside the group.,
MSG0057903,7705115794,8843845881,2025-05-22 07:41:07,"Transfer completed, check and confirm.",
MSG0057904,9490970342,9788519053,2024-07-14 09:02:07,"Transfer completed, check and confirm.",
MSG0057905,9017086715,8080046358,2024-11-05 22:41:02,We should discuss this offline.,
MSG0057906,6703056870,9990359717,2025-01-06 17:15:22,"Got the package, thanks.",
MSG0057907,8969206660,8244260781,2023-12-16 05:20:29,"Route changed, use the alternate plan.",
MSG0057908,6748113176,7336931806,2025-12-01 22:53:47,Please confirm the account details.,
MSG0057909,8425892225,9414278531,2023-10-13 15:29:07,Share location before you leave.,
MSG0057910,6004202886,6975466176,2025-11-01 10:42:12,Can you send the documents today?,
MSG0057911,6152232822,9158029090,2023-11-07 02:22:46,Share location before you leave.,
MSG0057912,6703610077,6912172214,2024-04-21 22:43:55,Everything looks fine from my side.,
MSG0057913,8305641849,9603498246,2023-04-10 00:29:25,Meeting moved to tomorrow evening.,
MSG0057914,8359892625,8886792529,2024-01-27 20:48:21,"Got the package, thanks.",
MSG0057915,7951869561,8436436444,2023-11-18 09:13:49,Share location before you leave.,
MSG0057916,7305915419,9534606056,2023-06-05 01:51:51,"Transfer completed, check and confirm.",
MSG0057917,8054586618,7485484203,2023-07-05 05:35:48,Call me when you are free.,
MSG0057918,7337320430,8880705326,2024-09-23 13:57:28,Can you send the documents today?,
MSG0057919,8596743338,9860215992,2024-07-11 15:04:31,Need an update on the shipment.,
MSG0057920,7671462831,8377492663,2025-11-15 02:27:27,"Transfer completed, check and confirm.",
MSG0057921,6017590017,7770115491,2023-10-06 18:43:07,Meeting moved to tomorrow evening.,
MSG0057922,6389173690,9483173066,2024-08-27 19:18:37,"Got the package, thanks.",
MSG0057923,7443767348,8576947576,2024-12-27 18:09:03,Reminder for the follow-up call.,
MSG0057924,7728129163,9694320293,2023-11-24 12:25:06,Everything looks fine from my side.,
MSG0057925,8826034084,9297585988,2025-10-23 12:03:30,Share location before you leave.,
MSG0057926,8564091969,9651221500,2023-07-02 10:08:37,Payment has been processed.,
MSG0057927,7242284834,6817262829,2024-06-19 15:39:42,Do not share this outside the group.,
MSG0057928,6638762157,6952889594,2023-05-07 01:44:03,Meeting moved to tomorrow evening.,
MSG0057929,6959481526,9564224059,2025-09-01 11:29:20,Share location before you leave.,
MSG0057930,8563391729,9010034344,2023-03-31 02:36:23,Please confirm the account details.,
MSG0057931,8227362732,6372298210,2023-09-06 04:05:01,Everything looks fine from my side.,
MSG0057932,8733090740,9807279037,2025-03-25 05:43:11,Call me when you are free.,
MSG0057933,8290292334,6433629994,2024-05-05 22:53:25,Call me when you are free.,
MSG0057934,8572616949,6205968519,2023-06-15 03:20:24,Meeting moved to tomorrow evening.,
MSG0057935,8728639420,7547521127,2023-08-20 22:21:29,We should discuss this offline.,
MSG0057936,8307122600,6664315890,2025-07-18 11:00:11,Please confirm the account details.,
MSG0057937,6542960807,7901487068,2023-01-12 00:33:13,Can you send the documents today?,
MSG0057938,9820481093,6809983976,2023-10-10 02:38:28,"Transfer completed, check and confirm.",
MSG0057939,7025999193,8826899962,2023-02-05 11:54:51,Can you send the documents today?,
MSG0057940,9543802741,9491111096,2024-10-18 13:29:25,"Route changed, use the alternate plan.",
MSG0057941,8787036860,8561257804,2023-12-29 05:05:05,Everything looks fine from my side.,
MSG0057942,6824560943,7652037583,2023-04-23 16:45:13,Can you send the documents today?,
MSG0057943,6850761087,6837847719,2023-10-07 08:05:37,"Got the package, thanks.",
MSG0057944,7100370907,9693663439,2025-12-07 16:36:32,Need an update on the shipment.,
MSG0057945,7240239362,8563409185,2024-10-27 03:40:04,Call me when you are free.,
MSG0057946,6379561007,8775847457,2024-07-14 19:50:28,Can you send the documents today?,
MSG0057947,8159149750,7325848689,2024-06-03 21:25:54,Share location before you leave.,
MSG0057948,8133373125,7094134909,2024-05-12 11:43:38,Call me when you are free.,
MSG0057949,6155029168,9369323800,2025-01-24 08:05:43,We should discuss this offline.,
MSG0057950,9735818217,8564523428,2023-12-22 04:20:56,Please confirm the account details.,
MSG0057951,6048067571,7298359667,2023-12-20 01:19:48,We should discuss this offline.,
MSG0057952,8690819740,6773454757,2023-11-16 09:14:12,Need an update on the shipment.,
MSG0057953,7922501425,6457923267,2025-05-09 22:02:15,Reminder for the follow-up call.,
MSG0057954,7261896288,8931952569,2025-11-06 19:34:47,Please confirm the account details.,
MSG0057955,9015711713,9268943012,2025-01-02 14:54:00,Do not share this outside the group.,
MSG0057956,9643203172,6223288377,2024-10-15 02:11:55,Payment has been processed.,
MSG0057957,8878444835,6970051405,2023-06-29 23:31:26,"Transfer completed, check and confirm.",
MSG0057958,9662159183,6629073992,2025-06-09 10:32:34,"Got the package, thanks.",
MSG0057959,9727853242,7049561213,2025-05-05 03:43:59,Payment has been processed.,
MSG0057960,9788892210,6119622723,2024-09-15 09:09:10,"Got the package, thanks.",
MSG0057961,6411287452,9039205146,2023-05-25 16:01:23,Share location before you leave.,
MSG0057962,6509688327,8787036860,2023-03-20 00:51:10,"Route changed, use the alternate plan.",
MSG0057963,6842431983,6629073992,2024-08-27 02:27:27,Do not share this outside the group.,
MSG0057964,8523158286,7369987950,2025-11-08 23:54:13,Meeting moved to tomorrow evening.,
MSG0057965,8888636774,7389586417,2025-05-26 08:30:49,"Route changed, use the alternate plan.",
MSG0057966,7205534050,7965561927,2025-01-23 17:59:13,Please confirm the account details.,
MSG0057967,7048730451,6775801584,2025-03-09 19:26:17,Reminder for the follow-up call.,
MSG0057968,7767742393,6458809718,2023-10-30 14:53:14,Share location before you leave.,
MSG0057969,9687404207,9524214955,2023-03-05 15:08:45,Please confirm the account details.,
MSG0057970,8297356152,6260650191,2025-01-25 21:33:33,"Got the package, thanks.",
MSG0057971,8984451436,8312710267,2024-08-20 23:37:50,Can you send the documents today?,
MSG0057972,9952366878,7615487201,2025-10-14 02:44:02,Any news from the client?,
MSG0057973,8022894665,6125608320,2023-07-06 16:44:40,Need an update on the shipment.,
MSG0057974,9806358530,9422297589,2023-12-28 05:29:03,Payment has been processed.,
MSG0057975,6559450119,9775465861,2023-10-15 17:11:24,Meeting moved to tomorrow evening.,
MSG0057976,8093555570,6262976116,2025-04-22 07:10:50,Please confirm the account details.,
MSG0057977,7199255027,8064531579,2024-12-18 00:30:36,Need an update on the shipment.,
MSG0057978,9263475575,8172820762,2025-12-16 12:48:03,Need an update on the shipment.,
MSG0057979,7023405677,9085173289,2024-12-25 07:20:11,Please confirm the account details.,
MSG0057980,7883903979,6637618209,2025-04-01 03:04:32,Call me when you are free.,
MSG0057981,8149753411,7513739900,2023-06-11 09:00:17,Do not share this outside the group.,
MSG0057982,8087100668,7939578654,2025-01-04 06:35:40,Reminder for the follow-up call.,
MSG0057983,7309235654,6265295164,2023-09-07 13:40:03,Need an update on the shipment.,
MSG0057984,9756650518,9732609685,2025-07-12 16:56:28,Can you send the documents today?,
MSG0057985,8963225174,9758267625,2023-01-20 00:30:16,Need an update on the shipment.,
MSG0057986,9181580619,7124285354,2023-06-17 00:48:35,Reminder for the follow-up call.,
MSG0057987,8749062796,7356178170,2023-07-15 02:18:01,"Transfer completed, check and confirm.",
MSG0057988,7348649703,6066343629,2024-11-12 10:55:19,"Got the package, thanks.",
MSG0057989,9314976461,9687404207,2023-05-27 06:15:13,Can you send the documents today?,
MSG0057990,8596715006,9408585883,2024-03-21 11:43:29,Reminder for the follow-up call.,
MSG0057991,6170756814,8780378912,2025-02-06 09:25:55,"Transfer completed, check and confirm.",
MSG0057992,6608277056,9361587366,2025-07-05 21:17:40,Call me when you are free.,
MSG0057993,6251589041,6739201354,2023-06-21 23:40:42,Any news from the client?,
MSG0057994,6203025209,9210513346,2024-03-04 07:17:03,Reminder for the follow-up call.,
MSG0057995,7661094101,6369648040,2023-11-19 19:35:26,Call me when you are free.,
MSG0057996,8598354116,9425513609,2023-05-08 22:22:49,Everything looks fine from my side.,
MSG0057997,6215481582,7203004496,2023-04-06 02:31:58,Can you send the documents today?,
MSG0057998,6180403348,6537842055,2023-03-23 14:29:57,Everything looks fine from my side.,
MSG0057999,7895337684,6329357538,2025-01-23 18:59:27,Do not share this outside the group.,
MSG0058000,8198281794,9042402555,2023-01-28 22:40:02,Can you send the documents today?,
MSG0058001,7317087601,6259120463,2023-11-19 16:46:32,"Route changed, use the alternate plan.",
MSG0058002,9089058366,8943897607,2025-11-07 01:00:19,Any news from the client?,
MSG0058003,7988187387,7336931806,2024-07-14 02:41:01,Share location before you leave.,
MSG0058004,6912375302,8415298217,2024-11-28 18:52:25,We should discuss this offline.,
MSG0058005,7175049988,6454218545,2025-03-17 19:22:24,Share location before you leave.,
MSG0058006,6464493699,9420763271,2023-04-26 01:37:36,Everything looks fine from my side.,
MSG0058007,7311775331,8312710267,2023-08-09 22:52:06,Please confirm the account details.,
MSG0058008,7692855074,6642624554,2025-02-16 19:07:34,"Got the package, thanks.",
MSG0058009,7358951381,8072545396,2023-10-31 01:33:29,Can you send the documents today?,
MSG0058010,7336931806,9801891567,2024-01-06 09:39:24,"Route changed, use the alternate plan.",
MSG0058011,8590461007,9108803546,2025-02-22 08:07:07,"Transfer completed, check and confirm.",
MSG0058012,6783099974,9778481652,2023-07-20 11:53:10,Everything looks fine from my side.,
MSG0058013,6922884987,7722593103,2025-02-23 19:00:14,Everything looks fine from my side.,
MSG0058014,8743701945,9644867649,2023-11-12 08:10:58,Can you send the documents today?,
MSG0058015,9264320586,9212760250,2024-02-13 04:10:39,Need an update on the shipment.,
MSG0058016,9137529883,8288050750,2023-08-05 23:40:59,Share location before you leave.,
MSG0058017,9208347910,6271285246,2025-06-23 07:42:39,"Got the package, thanks.",
MSG0058018,7579671480,8888636774,2023-10-05 01:08:46,We should discuss this offline.,
MSG0058019,7045735323,6164913342,2023-01-02 11:43:16,Need an update on the shipment.,
MSG0058020,8398852178,6053021516,2023-12-05 02:58:57,We should discuss this offline.,
MSG0058021,6349317967,6286060480,2025-01-16 17:59:29,"Route changed, use the alternate plan.",
MSG0058022,7692855074,7311775331,2025-02-07 00:31:16,Need an update on the shipment.,
MSG0058023,7210219237,8358644963,2025-01-20 14:15:27,Please confirm the account details.,
MSG0058024,7569133030,8076716217,2025-03-16 01:32:41,Any news from the client?,
MSG0058025,8036640163,9251743160,2024-03-15 22:37:38,Everything looks fine from my side.,
MSG0058026,8669055107,9016744923,2025-03-30 08:57:29,"Transfer completed, check and confirm.",
MSG0058027,8538109794,7192743126,2025-07-08 08:34:48,Call me when you are free.,
MSG0058028,6995428873,6501343390,2023-02-02 15:27:55,Payment has been processed.,
MSG0058029,6542960807,8826899962,2023-07-16 11:02:34,"Route changed, use the alternate plan.",
MSG0058030,7808390654,6476921053,2023-01-01 11:12:09,Please confirm the account details.,
MSG0058031,7850765975,6696663093,2025-10-26 15:22:13,Meeting moved to tomorrow evening.,
MSG0058032,6844421829,9240422693,2024-08-29 07:24:21,Meeting moved to tomorrow evening.,
MSG0058033,7216908875,6568209225,2023-06-29 11:18:56,Reminder for the follow-up call.,
MSG0058034,7932880983,8990984128,2024-07-20 16:04:37,Everything looks fine from my side.,
MSG0058035,7446403507,9021704701,2024-08-20 10:59:03,Can you send the documents today?,
MSG0058036,9815542609,9766100898,2025-10-27 13:21:24,Everything looks fine from my side.,
MSG0058037,8944407663,9392823414,2024-04-23 19:38:57,Share location before you leave.,
MSG0058038,6947318156,8055934296,2024-08-22 15:53:17,Can you send the documents today?,
MSG0058039,6796403157,7819022179,2023-06-17 14:13:15,Please confirm the account details.,
MSG0058040,7922501425,7308340242,2023-02-22 06:03:00,"Transfer completed, check and confirm.",
MSG0058041,8387151547,9882672800,2025-10-20 13:16:58,Please confirm the account details.,
MSG0058042,7586812259,9487177546,2024-01-11 20:56:30,"Route changed, use the alternate plan.",
MSG0058043,8513587271,7413351390,2023-03-19 18:12:01,We should discuss this offline.,
MSG0058044,6474764845,7860479471,2025-08-28 20:57:31,Call me when you are free.,
MSG0058045,6128638110,8049221704,2023-11-23 02:48:12,Do not share this outside the group.,
MSG0058046,8598354116,8450380162,2025-02-22 03:06:56,Any news from the client?,
MSG0058047,6870894107,6193910382,2025-02-02 17:02:31,Any news from the client?,
MSG0058048,8939185362,8217518878,2025-08-03 03:41:46,Everything looks fine from my side.,
MSG0058049,8622719260,8759171050,2024-03-26 01:54:07,Please confirm the account details.,
MSG0058050,8737831597,6705022181,2025-07-24 15:15:41,Meeting moved to tomorrow evening.,
MSG0058051,7586812259,6076762090,2023-06-21 04:49:43,Meeting moved to tomorrow evening.,
MSG0058052,9643387220,9015711713,2023-07-14 13:11:28,"Transfer completed, check and confirm.",
MSG0058053,8966018648,6341413181,2023-11-01 06:49:38,Share location before you leave.,
MSG0058054,7310448177,9067635322,2024-10-15 19:36:57,"Route changed, use the alternate plan.",
MSG0058055,6297102481,7965561927,2023-01-08 00:36:41,Do not share this outside the group.,
MSG0058056,6432298766,6141600916,2024-01-19 03:38:27,Please confirm the account details.,
MSG0058057,9735818217,6802955999,2023-01-01 00:43:55,We should discuss this offline.,
MSG0058058,8285725629,6730717761,2025-09-24 18:49:31,Please confirm the account details.,
MSG0058059,6908599144,6984685606,2024-11-19 08:45:32,We should discuss this offline.,
MSG0058060,7827777118,8489880315,2023-07-19 23:44:33,Do not share this outside the group.,
MSG0058061,8814712666,7913813014,2025-05-21 03:12:39,Payment has been processed.,
MSG0058062,7848876380,9297585988,2023-09-08 02:42:00,Any news from the client?,
MSG0058063,9524214955,8775965555,2023-09-14 04:46:52,Do not share this outside the group.,
MSG0058064,8980851331,6170756814,2024-04-19 14:57:07,Share location before you leave.,
MSG0058065,6530445002,9220373378,2023-08-31 10:40:21,Please confirm the account details.,
MSG0058066,8270259961,6493795829,2025-12-22 03:07:29,"Transfer completed, check and confirm.",
MSG0058067,8107409131,6432298766,2024-12-05 16:16:50,Everything looks fine from my side.,
MSG0058068,6203843753,9966932337,2024-01-28 01:26:23,Meeting moved to tomorrow evening.,
MSG0058069,9108803546,9445475231,2025-08-05 11:57:55,Do not share this outside the group.,
MSG0058070,8808806220,7718749603,2025-10-10 10:37:49,We should discuss this offline.,
MSG0058071,8237360507,6557998028,2025-03-11 11:47:10,Call me when you are free.,
MSG0058072,7987819214,8582430176,2023-06-28 14:56:44,"Route changed, use the alternate plan.",
MSG0058073,7049561213,9175518870,2023-09-15 15:19:14,Call me when you are free.,
MSG0058074,9891097797,9021704701,2023-07-09 10:51:13,Reminder for the follow-up call.,
MSG0058075,6815899886,7257228703,2023-06-12 11:32:40,Everything looks fine from my side.,
MSG0058076,9397327819,9043333188,2023-10-23 06:26:42,Any news from the client?,
MSG0058077,9227284765,8574433199,2025-11-04 12:42:38,Meeting moved to tomorrow evening.,
MSG0058078,9766100898,8430796373,2023-09-20 19:01:48,Do not share this outside the group.,
MSG0058079,7280771130,8410079419,2024-10-21 15:54:24,Need an update on the shipment.,
MSG0058080,8708619931,8596094544,2023-04-21 12:47:21,Meeting moved to tomorrow evening.,
MSG0058081,8932898027,8596905150,2023-01-07 04:23:45,Reminder for the follow-up call.,
MSG0058082,6960472205,6996433853,2023-06-17 20:05:04,Any news from the client?,
MSG0058083,6640989103,9120878057,2024-10-14 06:39:28,Share location before you leave.,
MSG0058084,6170889480,7553946074,2023-09-29 16:20:26,"Transfer completed, check and confirm.",
MSG0058085,6691767993,9992066617,2023-06-17 07:29:50,Need an update on the shipment.,
MSG0058086,7165914388,6315350696,2023-07-06 00:59:27,Reminder for the follow-up call.,
MSG0058087,8977524418,6694306952,2023-08-04 05:21:09,Meeting moved to tomorrow evening.,
MSG0058088,6220175454,6521746535,2025-11-18 16:17:27,Can you send the documents today?,
MSG0058089,9252145264,7368810138,2025-05-13 08:20:38,Do not share this outside the group.,
MSG0058090,9468235469,8238856527,2023-01-11 05:55:50,"Got the package, thanks.",
MSG0058091,9343180739,6223790065,2025-11-23 03:13:03,Payment has been processed.,
MSG0058092,7642480962,7221905334,2024-01-04 07:43:28,Please confirm the account details.,
MSG0058093,8365515848,6287675481,2025-05-24 09:21:59,"Route changed, use the alternate plan.",
MSG0058094,8801195092,9794869894,2025-02-09 13:14:01,Please confirm the account details.,
MSG0058095,8938620448,6620036385,2023-01-02 15:39:53,Share location before you leave.,
MSG0058096,8029363409,6420259364,2024-08-17 02:59:46,Everything looks fine from my side.,
MSG0058097,6924741117,7848876380,2024-02-22 19:04:17,"Got the package, thanks.",
MSG0058098,7903500618,9115866861,2023-03-01 14:36:20,Reminder for the follow-up call.,
MSG0058099,6870894107,9879060488,2025-04-28 16:00:41,"Got the package, thanks.",
MSG0058100,7305915419,8051665451,2023-09-11 01:11:21,Need an update on the shipment.,
MSG0058101,9567981302,8977524418,2023-12-01 10:29:29,Meeting moved to tomorrow evening.,
MSG0058102,7012376317,7394840027,2024-05-09 15:10:50,Need an update on the shipment.,
MSG0058103,9304150632,6961560783,2025-09-28 01:06:51,We should discuss this offline.,
MSG0058104,6900163564,6839093424,2023-11-19 18:56:07,Need an update on the shipment.,
MSG0058105,9258122590,8791971112,2024-08-20 08:47:10,Any news from the client?,
MSG0058106,6436116861,7691573767,2023-09-03 02:21:26,Everything looks fine from my side.,
MSG0058107,8878444835,7722142573,2023-01-26 13:50:25,"Transfer completed, check and confirm.",
MSG0058108,7140982127,8837936315,2024-02-02 08:44:18,Share location before you leave.,
MSG0058109,6698331793,9103073726,2023-09-08 20:20:59,Everything looks fine from my side.,
MSG0058110,6705022181,9203763882,2025-01-27 21:30:35,Reminder for the follow-up call.,
MSG0058111,7724000208,8844420224,2023-06-20 09:13:27,Payment has been processed.,
MSG0058112,8826034084,8183952525,2024-12-29 16:50:33,Any news from the client?,
MSG0058113,7484479365,8574433199,2023-11-19 22:20:23,Payment has been processed.,
MSG0058114,9512583799,7248709872,2025-11-22 05:57:08,Meeting moved to tomorrow evening.,
MSG0058115,7051356397,6753841852,2024-05-12 14:16:20,"Transfer completed, check and confirm.",
MSG0058116,6203025209,7304117614,2024-09-29 21:25:44,Need an update on the shipment.,
MSG0058117,6904886607,6609417502,2023-07-07 13:10:53,Reminder for the follow-up call.,
MSG0058118,6694394410,7337320430,2023-05-21 12:11:54,Reminder for the follow-up call.,
MSG0058119,9095470060,7358593580,2023-08-30 04:13:32,Reminder for the follow-up call.,
MSG0058120,8135694804,6074859724,2023-07-09 03:53:16,Meeting moved to tomorrow evening.,
MSG0058121,7883903979,9487680570,2023-05-24 07:17:23,Any news from the client?,
MSG0058122,6437483093,8383385693,2024-09-04 23:12:47,Can you send the documents today?,
MSG0058123,9191898664,6426520120,2023-12-11 20:05:32,Can you send the documents today?,
MSG0058124,8107409131,8842262300,2024-08-16 10:07:12,"Route changed, use the alternate plan.",
MSG0058125,6990516991,6382872324,2025-08-06 00:44:14,Please confirm the account details.,
MSG0058126,7406527758,8087100668,2023-03-07 12:38:46,Call me when you are free.,
MSG0058127,9014262037,9295350637,2024-10-03 05:52:28,Everything looks fine from my side.,
MSG0058128,9036118926,9763536735,2023-03-25 15:19:39,"Got the package, thanks.",
MSG0058129,8095709340,8093555570,2024-04-25 17:08:54,Please confirm the account details.,
MSG0058130,7620275582,9343180739,2025-01-12 05:52:45,"Got the package, thanks.",
MSG0058131,6323812817,8566423940,2025-02-17 12:13:45,We should discuss this offline.,
MSG0058132,7672096102,7399824266,2025-08-19 01:24:49,Share location before you leave.,
MSG0058133,7183997984,9712693794,2025-04-03 10:38:35,Need an update on the shipment.,
MSG0058134,8352478417,8563409185,2023-02-28 12:49:35,Call me when you are free.,
MSG0058135,9748762965,6616824979,2023-03-01 23:24:49,Can you send the documents today?,
MSG0058136,7129328963,6015616197,2024-04-13 06:53:58,"Got the package, thanks.",
MSG0058137,9555751247,8464639897,2025-03-04 16:28:12,"Transfer completed, check and confirm.",
MSG0058138,8643039429,7463351571,2023-10-23 20:08:02,Everything looks fine from my side.,
MSG0058139,7270216487,7970548739,2025-08-30 20:24:38,Need an update on the shipment.,
MSG0058140,7981079516,6828523329,2024-01-23 18:24:13,Share location before you leave.,
MSG0058141,9881559030,6380351489,2025-07-08 00:58:30,"Route changed, use the alternate plan.",
MSG0058142,8458971480,6287675481,2023-06-01 05:22:22,We should discuss this offline.,
MSG0058143,8998519393,7046600128,2025-04-16 10:32:13,Need an update on the shipment.,
MSG0058144,9254384807,9969586780,2024-11-23 11:37:37,Do not share this outside the group.,
MSG0058145,9354396273,6760723483,2024-10-27 13:55:45,"Route changed, use the alternate plan.",
MSG0058146,6163994901,6866656224,2024-05-07 08:27:50,Payment has been processed.,
MSG0058147,7913810749,9209297352,2025-04-02 12:00:22,Everything looks fine from my side.,
MSG0058148,8493392719,9865039475,2025-04-28 15:07:24,Can you send the documents today?,
MSG0058149,7766997681,6193588953,2025-08-13 04:03:54,Everything looks fine from my side.,
MSG0058150,7592361337,6747296694,2023-08-09 03:22:53,"Transfer completed, check and confirm.",
MSG0058151,6776042939,9524214955,2024-02-11 13:18:40,Share location before you leave.,
MSG0058152,8211203608,9604164485,2025-07-16 20:45:07,Everything looks fine from my side.,
MSG0058153,6900163564,7302764208,2023-02-27 20:37:25,Can you send the documents today?,
MSG0058154,8713399627,7189672012,2024-07-14 21:40:06,We should discuss this offline.,
MSG0058155,8890476078,8843835699,2025-09-13 01:43:02,"Got the package, thanks.",
MSG0058156,8669275895,8441899740,2023-08-16 09:42:25,We should discuss this offline.,
MSG0058157,6074859724,8902284035,2025-07-23 20:21:12,Can you send the documents today?,
MSG0058158,9486287203,8530153030,2025-06-21 15:08:43,Any news from the client?,
MSG0058159,6472660235,6934891800,2025-09-17 06:26:00,Payment has been processed.,
MSG0058160,8022894665,8687069057,2024-11-14 14:07:59,Everything looks fine from my side.,
MSG0058161,9567772266,9964347452,2024-09-06 05:08:02,"Route changed, use the alternate plan.",
MSG0058162,6309091538,8561257804,2025-07-16 00:46:08,Can you send the documents today?,
MSG0058163,6596983845,6607626438,2023-11-14 07:48:31,Do not share this outside the group.,
MSG0058164,7291270659,9527403344,2023-07-26 08:40:08,Everything looks fine from my side.,
MSG0058165,6139979927,7369149611,2023-10-28 16:24:16,Meeting moved to tomorrow evening.,
MSG0058166,6327357125,8202389743,2025-02-18 09:21:53,"Route changed, use the alternate plan.",
MSG0058167,7970798661,8361977317,2023-07-28 02:35:01,Any news from the client?,
MSG0058168,6029771150,7689600834,2024-07-24 07:35:08,Please confirm the account details.,
MSG0058169,9445475231,6276947308,2024-09-08 11:09:22,Everything looks fine from my side.,
MSG0058170,7583749079,7269348540,2023-09-28 01:43:48,We should discuss this offline.,
MSG0058171,9879060488,7567983631,2024-08-19 19:03:17,We should discuss this offline.,
MSG0058172,8551005108,9699727367,2025-11-26 01:28:23,Need an update on the shipment.,
MSG0058173,7082353097,7613285072,2025-08-28 02:12:39,Share location before you leave.,
MSG0058174,6559637439,7773129734,2024-03-11 07:26:02,"Route changed, use the alternate plan.",
MSG0058175,6546602416,6768086628,2025-05-26 10:29:19,"Route changed, use the alternate plan.",
MSG0058176,6817028461,9701656277,2023-08-13 19:36:44,"Route changed, use the alternate plan.",
MSG0058177,7255441181,7951869561,2023-04-09 16:16:07,Need an update on the shipment.,
MSG0058178,8843835699,9665586851,2023-02-07 14:06:04,Need an update on the shipment.,
MSG0058179,7160875243,7302764208,2024-02-01 22:43:17,Do not share this outside the group.,
MSG0058180,7289207459,9644867649,2024-01-10 20:47:33,Reminder for the follow-up call.,
MSG0058181,6120339801,6495776253,2024-05-01 23:17:44,Please confirm the account details.,
MSG0058182,7988727544,9181580619,2023-07-06 03:32:16,Call me when you are free.,
