transaction_id,sender_account,receiver_account,amount,timestamp,case_id
TXN011870,74987584024938,53465740968348,11043.01,2024-07-10 18:25:51,
TXN011871,95412176208012,51534743927081,17988.17,2023-08-07 23:59:47,
TXN011872,76578661000059,99699465217456,2521.35,2024-05-02 02:45:40,
TXN011873,14383816742895,99196697602236,15288.02,2023-11-27 00:39:42,
TXN011874,88617327760639,90611959737253,21751.65,2023-12-26 23:24:20,
TXN011875,98930922202417,96807687902446,21400.48,2023-06-23 19:43:49,
TXN011876,87908132208220,11496336098910,19045.78,2023-05-19 17:12:14,
TXN011877,33161209928687,32710049912643,14382.10,2023-03-15 18:08:27,
TXN011878,15089514631879,86961108403909,143.23,2024-03-27 19:22:02,
TXN011879,78323959360194,17150076017518,20621.32,2024-07-10 23:45:38,
TXN011880,73879278767823,54964220699255,2467.64,2023-01-26 18:41:06,
TXN011881,67605508005090,93367774410843,22677.19,2024-05-04 20:48:50,
TXN011882,14136325586133,15444847920740,4025.13,2024-09-16 01:37:07,
TXN011883,42729436109098,60469017495389,13565.61,2025-11-07 01:20:53,
TXN011884,71671489579257,93706756440314,18767.78,2023-07-28 19:59:32,
TXN011885,38824996966081,06029822489714,5258.08,2025-06-20 19:41:37,
TXN011886,42253939224257,38267759727771,23582.79,2023-04-05 20:16:34,
TXN011887,63430310166366,25520328659181,10631.50,2024-10-21 12:22:54,
TXN011888,91269176498577,79262552576150,718.97,2024-03-31 07:57:27,
TXN011889,75282079077988,61916673221775,19276.83,2025-10-24 05:35:41,
TXN011890,69081449860296,37326953724449,8644.54,2025-09-06 07:02:21,
TXN011891,46161605433707,55505181761426,17273.47,2023-06-15 06:28:48,
TXN011892,71171856911781,62441066788457,5364.28,2023-05-03 19:11:59,
TXN011893,23425301281940,16362970386473,20666.42,2023-07-10 03:11:26,
TXN011894,67161727753995,18624793933489,9187.27,2023-02-13 05:26:06,
TXN011895,44957421884246,87032217759902,7289.17,2023-02-15 15:04:48,
TXN011896,35625762109028,81230738880122,4580.47,2024-05-12 01:03:46,
TXN011897,08520633461189,51041367776795,5406.08,2025-03-31 22:02:56,
TXN011898,85940048965608,89657549203980,23448.05,2025-06-23 05:18:32,
TXN011899,01442305665776,42246406948617,8450.73,2023-10-08 20:58:39,
TXN011900,72749631885340,73800750682337,24243.28,2023-08-10 05:20:22,
TXN011901,36834021104549,66050689025528,4087.39,2023-01-03 05:59:56,
TXN011902,78245310812464,59975265700562,18771.44,2025-05-02 18:59:48,
TXN011903,07438203950078,67443593457161,2224.05,2023-08-11 20:51:22,
TXN011904,46373330030471,17211359804333,22054.53,2025-08-15 05:48:26,
TXN011905,87592041552823,27745750218852,18282.00,2024-12-28 15:15:43,
TXN011906,02285404026166,84103411373202,13071.35,2025-07-02 04:28:45,
TXN011907,20457813145625,97016852531750,14613.18,2024-03-26 02:34:30,
TXN011908,22377504480632,91926595173366,1609.39,2024-05-30 06:10:20,
TXN011909,57999158434565,69285156283794,3286.40,2023-12-05 14:41:46,
TXN011910,17645177022380,41135076499672,23587.19,2023-02-23 13:04:19,
TXN011911,96577583352197,12143593939427,7183.32,2024-03-21 23:43:03,
TXN011912,15922209764861,41188034670061,21576.57,2023-05-17 22:53:16,
TXN011913,08725842302272,29457867404772,6976.97,2024-08-09 08:26:02,
TXN011914,23773813309831,69310571973238,20289.24,2023-09-03 08:40:00,
TXN011915,20469074390648,16991658723634,14245.81,2023-06-22 17:10:10,
TXN011916,53742525776899,89027645130050,11625.20,2024-03-22 17:57:24,
TXN011917,46978942596349,03632351852291,3498.90,2023-05-07 19:31:33,
TXN011918,70515578263880,62547800958040,7053.54,2025-07-02 11:48:38,
TXN011919,92795132465183,12512188334017,24095.54,2025-11-16 11:03:07,
TXN011920,14247415163295,10953161566785,523.36,2025-11-08 12:48:33,
TXN011921,08146470236074,18263741987032,14750.12,2025-06-29 09:55:16,
TXN011922,07264881050391,35069782099387,18135.94,2025-03-04 13:52:00,
TXN011923,49470025190672,42350688439393,1454.42,2025-10-06 09:13:51,
TXN011924,65025787090959,65568502208053,19828.33,2024-09-21 05:19:46,
TXN011925,95092918489945,85375122072159,21359.79,2024-04-07 16:59:24,
TXN011926,35199972111529,32166569107086,16606.87,2025-02-14 16:41:17,
TXN011927,29171411212905,92427934682985,4964.28,2023-02-23 04:15:52,
TXN011928,28285072553205,14855070264062,16030.25,2023-06-20 15:54:41,
TXN011929,50953072772827,91361657652822,20138.35,2023-12-02 03:11:07,
TXN011930,72390371558602,68679942061376,18876.96,2023-01-17 13:15:42,
TXN011931,48230097154759,19406568590037,21752.66,2024-06-26 11:51:30,
TXN011932,06626794099073,86870375578545,4653.63,2023-09-27 10:01:58,
TXN011933,79212719526171,38686123587905,7528.20,2024-01-10 03:06:07,
TXN011934,12033905966694,78562508450143,5218.42,2023-01-04 23:33:50,
TXN011935,42539685276820,58927523408705,16827.31,2025-07-20 13:05:19,
TXN011936,28401440790438,45718691981625,24726.25,2025-10-10 13:17:30,
TXN011937,73920244407319,07926609404475,21620.32,2024-01-12 05:38:54,
TXN011938,53730534289078,93701185968974,5657.36,2023-06-14 00:25:11,
TXN011939,70307817623255,83929025324488,2938.41,2023-09-20 14:20:33,
TXN011940,64163882810592,07794914881514,2674.53,2025-11-09 11:17:14,
TXN011941,51088589981811,56572386160186,16504.17,2025-06-28 14:17:03,
TXN011942,09518885787828,93297451165160,14218.00,2025-04-12 05:58:09,
TXN011943,98930922202417,60713391438276,2782.88,2023-01-18 07:49:05,
TXN011944,10302759608895,87670444718694,1490.58,2023-01-02 12:52:16,
TXN011945,76616295064103,44498106326739,10787.89,2024-11-25 11:23:09,
TXN011946,09416267240896,44772045337697,23472.79,2024-01-15 12:24:20,
TXN011947,82763439463571,72966180843881,9384.86,2023-10-23 01:10:28,
TXN011948,07110729850230,19678778801159,16353.49,2024-09-12 16:07:35,
TXN011949,10807509503545,35329561762948,18327.65,2025-08-13 17:34:48,
TXN011950,65536018117032,37921316822608,11629.54,2024-10-05 17:44:40,
TXN011951,65568502208053,85078672530815,515.09,2024-10-15 13:44:56,
TXN011952,99151414050850,95395260885329,895.87,2024-04-25 03:18:55,
TXN011953,92120969860077,67605508005090,6659.99,2024-07-01 01:15:41,
TXN011954,20736174574179,49513396605752,7883.87,2025-01-06 12:24:12,
TXN011955,42832670116781,06672192283491,18924.78,2025-11-07 13:44:30,
TXN011956,87927462268975,84674822328642,15428.67,2023-04-30 11:08:19,
TXN011957,87592041552823,33606203760207,23192.86,2024-07-20 05:19:31,
TXN011958,07813847513407,76293369832407,10834.15,2023-07-18 09:51:49,
TXN011959,70705070950626,46161605433707,13075.32,2025-08-29 20:29:30,
TXN011960,96006688127904,95011474729905,10960.37,2024-07-17 00:58:38,
TXN011961,24239977675329,40114997475473,18301.18,2024-06-08 11:38:04,
TXN011962,19093757707960,71340250064227,13822.66,2024-01-01 09:36:30,
TXN011963,64029422085950,20605395432845,13459.91,2023-09-20 06:49:15,
TXN011964,28549972631508,03036638602687,10041.38,2023-06-15 08:04:22,
TXN011965,66729299072267,36460595516113,4497.65,2025-04-29 07:15:02,
TXN011966,29852704973444,29961380718606,15431.02,2025-08-26 10:35:52,
TXN011967,09416267240896,31670141048820,4155.53,2025-05-24 07:06:52,
TXN011968,22306356735775,14471650441526,10327.09,2024-04-30 11:26:37,
TXN011969,58643583097533,91928344026083,13908.21,2024-03-21 03:35:15,
TXN011970,07264881050391,84127913253325,3348.20,2024-07-28 14:59:27,
TXN011971,68303253695255,91361657652822,15133.83,2023-01-19 10:51:17,
TXN011972,16584130093220,17643441057940,10915.87,2024-07-18 22:58:56,
TXN011973,32166569107086,07297223187086,16092.82,2023-05-22 07:17:09,
TXN011974,34112928810423,75980962821960,17171.48,2024-04-05 07:21:20,
TXN011975,95508977547281,86068289728702,633.58,2024-09-20 03:25:49,
TXN011976,45354681966230,06625016220437,22849.87,2023-04-25 18:08:12,
TXN011977,80488672514096,24761740353005,18561.22,2025-08-31 00:38:57,
TXN011978,05582262316750,64170003379047,11987.01,2023-10-17 07:24:31,
TXN011979,88939031696466,52682194719023,16345.73,2024-01-28 05:27:56,
TXN011980,56964010146019,93333569420184,17867.06,2023-05-01 09:21:08,
TXN011981,27814695395369,29870252151435,6365.69,2025-10-16 22:34:52,
TXN011982,87018811133795,42539685276820,3887.51,2024-08-19 21:22:02,
TXN011983,93297451165160,26557474493667,10935.49,2025-11-06 17:49:33,
TXN011984,11264218154478,62146133547337,5503.73,2023-07-18 17:29:46,
TXN011985,40812356316766,87908132208220,19412.39,2024-05-29 05:10:46,
TXN011986,34774967845273,01541382738688,23070.14,2025-10-13 19:45:17,
TXN011987,47620734787354,51346508656996,24995.19,2023-08-03 06:18:49,
TXN011988,96796939249623,67220711350336,18318.79,2023-10-20 04:37:45,
TXN011989,63230017195576,63524130228671,10071.03,2023-09-22 22:24:01,
TXN011990,63159380962786,94944228329958,2227.08,2024-03-03 01:08:27,
TXN011991,39696477323724,32645701773370,449.11,2025-02-19 04:42:31,
TXN011992,66848031636781,88415771291842,17212.43,2024-10-22 05:55:01,
TXN011993,22359606585522,83645487597997,14658.55,2023-09-13 14:06:41,
TXN011994,75080571178444,93715193178449,4061.58,2023-02-17 09:58:01,
TXN011995,14324170712787,87776540234714,12326.41,2025-06-03 13:11:46,
TXN011996,43053447550823,72503856162714,1659.07,2024-04-04 21:40:48,
TXN011997,44539750829038,50715199632304,5177.99,2023-10-24 20:44:57,
TXN011998,35931215100999,47033642453206,20472.82,2024-04-17 03:43:34,
TXN011999,94615286815915,26139557458618,2282.49,2025-03-15 05:08:36,
TXN012000,99514370434249,15006652853004,19540.45,2025-08-23 20:47:30,
TXN012001,42832670116781,90711364689068,12216.30,2025-04-27 21:08:05,
TXN012002,46978942596349,09705550133343,16952.68,2023-09-08 16:45:01,
TXN012003,41439103231866,80153584962003,8614.04,2023-03-18 07:31:54,
TXN012004,41210704310550,92823696493826,8090.31,2025-10-05 08:50:13,
TXN012005,34477927969392,41442719745314,17820.72,2023-07-15 08:41:56,
TXN012006,57065868623785,97192288741594,7984.31,2023-09-24 00:30:54,
TXN012007,27379572381612,31984105075508,16534.21,2025-05-31 00:32:09,
TXN012008,62547800958040,07813847513407,22538.58,2025-01-19 16:55:22,
TXN012009,38615742368378,72843858009998,7607.22,2023-08-19 04:22:04,
TXN012010,69484123222320,61554277141045,6413.78,2023-10-13 17:51:23,
TXN012011,28612232861402,42253939224257,2468.50,2024-04-21 17:10:23,
TXN012012,32022711318002,11372447929759,12021.55,2023-02-27 15:34:12,
TXN012013,87908132208220,42050578462216,1543.49,2024-06-22 06:45:41,
TXN012014,72319017066863,92427934682985,13972.81,2024-02-08 04:50:46,
TXN012015,87141426429306,12134557999007,7690.28,2025-10-02 14:57:39,
TXN012016,62173671387314,95197439504449,9680.24,2025-07-02 20:55:20,
TXN012017,03919056651413,43643653145945,11449.19,2025-10-13 07:45:01,
TXN012018,14136325586133,34079921645752,744.41,2024-08-07 05:17:36,
TXN012019,28078647701696,60713391438276,13887.74,2025-01-04 19:20:18,
TXN012020,55694146735928,41434564663971,10997.81,2023-12-04 13:15:15,
TXN012021,13030766170616,06773097803993,15333.13,2024-01-12 18:27:46,
TXN012022,56708939350462,63822443265495,2559.26,2025-03-03 10:20:10,
TXN012023,01442305665776,53002553952563,16012.96,2025-11-21 18:08:02,
TXN012024,27644829435007,09156830953122,16841.05,2025-04-02 17:27:36,
TXN012025,65704388339238,29532230724876,6047.27,2023-11-07 09:08:31,
TXN012026,65456566363638,73800778981968,24162.14,2023-08-05 16:44:20,
TXN012027,36112874081173,70661853608780,20730.57,2025-09-08 03:05:44,
TXN012028,08514966757169,41733360107867,19750.21,2024-11-15 15:16:04,
TXN012029,02111870000822,29520781874146,19570.32,2025-08-25 19:12:03,
TXN012030,19104514146881,34477927969392,10768.86,2025-08-24 17:12:31,
TXN012031,31098624531157,31916661624698,12929.10,2024-11-03 12:27:06,
TXN012032,67294279191637,23927541387055,14350.78,2025-03-15 00:35:19,
TXN012033,75768263690089,24046610106195,15288.32,2025-10-25 10:13:13,
TXN012034,29598677705548,65296794718916,3042.23,2025-09-13 22:17:04,
TXN012035,31412725921298,16415733768409,4929.38,2025-04-17 08:22:50,
TXN012036,21337045038607,72843858009998,11766.25,2023-05-24 05:38:52,
TXN012037,96807687902446,44940998575256,21358.54,2024-02-09 12:11:30,
TXN012038,14453375201569,64883626961636,8185.28,2024-04-07 07:51:48,
TXN012039,58534029708953,43290811609629,1380.64,2025-08-18 04:57:21,
TXN012040,85058240554651,87688386898258,10879.58,2025-11-14 18:12:17,
TXN012041,61825930878790,94211874900449,17493.88,2025-10-17 14:14:04,
TXN012042,24967371967557,36247990523347,16109.88,2023-12-03 03:33:37,
TXN012043,43677041108002,73668031697607,22877.07,2024-03-01 16:19:10,
TXN012044,27344580197621,52317548771320,2915.61,2025-05-17 17:03:12,
TXN012045,38137057410376,87291298967335,21488.26,2025-05-12 23:33:05,
TXN012046,00414326944104,98984738439537,18993.73,2025-08-20 15:41:50,
TXN012047,88660882323511,51346508656996,633.08,2024-10-06 16:24:33,
TXN012048,53175504616143,13715342789328,1648.73,2023-11-22 11:48:48,
TXN012049,73879278767823,42350688439393,12603.48,2024-02-03 19:51:05,
TXN012050,33497197204093,24888804970464,19992.14,2024-03-22 11:10:31,
TXN012051,18434135716826,29009401774919,2556.28,2025-08-21 01:54:57,
TXN012052,65872802386562,45106838292162,15384.60,2023-11-16 07:46:37,
TXN012053,49414790447515,35546222847660,22652.64,2024-07-14 09:55:41,
TXN012054,93297451165160,28232534852979,24281.21,2025-09-19 17:45:48,
TXN012055,80872670511938,62713702446984,21700.49,2023-11-07 13:38:34,
TXN012056,14528784759044,33672115678140,12019.33,2023-11-05 17:40:01,
TXN012057,70931912125953,29802029172651,16716.70,2025-12-17 14:51:57,
TXN012058,66050689025528,53730534289078,7193.64,2023-09-18 11:14:25,
TXN012059,60429429921192,70810148129719,5220.13,2025-11-03 13:13:23,
TXN012060,33044217953485,20204871036534,1126.04,2024-01-18 01:30:36,
TXN012061,04128177171699,48923960424450,21292.86,2025-12-04 15:09:11,
TXN012062,30888370799190,36518370470237,11900.47,2023-02-09 05:54:52,
TXN012063,16430329774443,45354681966230,5127.83,2024-03-20 09:58:02,
TXN012064,20204871036534,98511881167873,357.62,2024-10-30 20:19:48,
TXN012065,57504122664350,90628815660309,24748.03,2024-10-03 18:34:00,
TXN012066,39036748675675,65490787255054,20682.54,2025-05-12 21:47:08,
TXN012067,70266382071548,97010149262189,8412.88,2024-05-17 08:43:02,
TXN012068,14487774763971,86859222200659,298.81,2023-01-20 12:59:01,
TXN012069,13324061869460,27847344793722,1546.36,2024-03-10 11:50:24,
TXN012070,56024923577741,81623153942811,22825.91,2023-09-20 04:15:30,
TXN012071,14932548592820,87592041552823,20502.40,2025-06-04 17:55:02,
TXN012072,83929025324488,89066505655340,326.93,2025-12-19 09:23:20,
TXN012073,05532679924483,37316927592746,24333.73,2023-07-15 12:21:30,
TXN012074,66547587837105,31984105075508,1383.01,2023-07-29 23:07:53,
TXN012075,98047327224375,94564464523900,20820.46,2024-02-22 20:05:06,
TXN012076,00755040841383,70500574580766,10346.35,2024-06-19 04:49:24,
TXN012077,32094816853199,69310571973238,12357.74,2023-08-11 18:35:40,
TXN012078,13030766170616,84593401075287,13674.44,2024-04-26 22:55:49,
TXN012079,60209313788021,35093275329694,17234.27,2025-01-23 19:16:30,
TXN012080,15704533043494,52254945703176,5481.40,2024-05-04 04:31:04,
TXN012081,98278147056497,18624793933489,15740.82,2024-06-06 14:24:27,
TXN012082,50956360385528,71970957445406,1667.21,2024-08-17 18:05:25,
TXN012083,62930961507106,00960153530532,3919.20,2025-08-09 10:09:42,
TXN012084,34344070806313,03118287914659,13895.70,2023-11-24 12:12:35,
TXN012085,39516603237014,44498106326739,24345.65,2023-12-12 04:47:47,
TXN012086,43097975684218,72843858009998,3694.29,2024-07-06 05:35:06,
TXN012087,40920167599300,93028405218505,14438.86,2023-06-16 19:32:14,
TXN012088,64993397453918,28390530673083,3503.19,2024-03-01 09:27:15,
TXN012089,05390811000778,32676311431075,21200.21,2023-04-15 10:23:39,
TXN012090,29645871663930,90355081996844,1489.92,2024-02-24 22:52:51,
TXN012091,17306390858306,22798257998835,15225.68,2024-03-19 21:17:20,
TXN012092,28401440790438,45847951961499,8194.42,2025-08-24 00:02:39,
TXN012093,87793889491286,92488780737676,22856.40,2024-03-22 14:41:31,
TXN012094,99064081067109,26980865510861,13792.38,2024-08-28 09:53:30,
TXN012095,37326953724449,20836248748562,4670.25,2025-01-31 10:42:17,
TXN012096,32065694276380,57275622021758,387.23,2023-01-21 09:08:21,
TXN012097,82800920536504,23014646750380,3053.32,2023-02-24 06:54:36,
TXN012098,78182223449447,01668586778953,3094.45,2025-05-01 08:31:56,
TXN012099,83934083544278,20633575997949,9355.20,2023-08-07 05:55:16,
TXN012100,28467703784679,01120174748157,8299.91,2024-08-04 15:12:20,
TXN012101,05814796056233,21182891305102,4288.99,2024-11-22 04:32:38,
TXN012102,23195078730539,81920696569325,21754.42,2023-12-31 11:39:35,
TXN012103,04888198759973,52083130016183,10433.85,2025-12-01 23:23:55,
TXN012104,81272490140543,55412982492202,9059.27,2024-04-30 08:36:09,
TXN012105,11568540262180,84552255494228,3809.30,2023-06-01 04:54:59,
TXN012106,82612499877999,56759105639670,19730.12,2025-12-11 11:41:32,
TXN012107,28489873587272,52100848654255,7415.71,2025-04-17 02:38:57,
TXN012108,18054008538094,05475532413690,7855.90,2023-10-07 23:13:38,
TXN012109,21098532727206,25520328659181,9791.60,2023-05-07 08:40:18,
TXN012110,64717426588406,58637353327028,7851.36,2024-05-26 00:56:47,
TXN012111,71887587509802,49186146288363,10048.59,2025-09-28 15:35:33,
TXN012112,92427934682985,53742494178584,9779.12,2025-08-18 00:10:39,
TXN012113,60333085441843,17324615522411,17029.67,2024-07-14 18:18:33,
TXN012114,68486558422527,41561731243219,20797.78,2025-11-05 18:13:21,
TXN012115,68723063657837,42373313424147,18980.79,2024-09-01 11:07:54,
TXN012116,50880875645058,20724861156230,708.38,2025-01-04 09:28:20,
TXN012117,22066766540532,75434536499610,10690.91,2025-11-22 08:18:50,
TXN012118,21288169035832,31151968394842,1939.18,2023-06-17 01:57:49,
TXN012119,41733360107867,09993191400998,1204.02,2025-08-19 22:35:31,
TXN012120,17834206433955,00546801314336,21803.07,2024-01-17 00:53:37,
TXN012121,22400025937581,65296794718916,2798.05,2023-12-27 22:59:06,
TXN012122,82870351719949,91926595173366,15521.60,2023-05-10 00:29:06,
TXN012123,20849653851940,66848031636781,13584.07,2024-10-30 05:32:52,
TXN012124,58296945419137,04096262922595,20560.96,2023-08-15 15:41:52,
TXN012125,81504390356028,48442739835652,1350.53,2025-06-02 18:51:35,
TXN012126,98367607410593,16584130093220,15869.49,2025-10-26 02:17:00,
TXN012127,26326214453715,86470485502313,19472.63,2023-05-14 14:09:39,
TXN012128,30220994175304,65972683950705,22249.51,2023-02-27 22:51:14,
TXN012129,14812689265835,03877464385088,14059.34,2025-11-08 17:08:09,
TXN012130,99902038540700,83905370137607,6306.61,2023-07-14 14:15:39,
TXN012131,06967212815683,70940144124522,11495.16,2024-05-25 11:32:42,
TXN012132,14528784759044,62314701260562,10212.80,2023-02-25 09:33:21,
TXN012133,49222571640048,57065868623785,9642.94,2023-08-30 00:33:48,
TXN012134,85754738808427,28923437142438,11249.04,2024-12-15 14:49:11,
TXN012135,82131148241430,14650039455846,24565.36,2025-02-21 03:17:16,
TXN012136,81561302327639,53478277253209,5338.93,2025-06-05 21:54:55,
TXN012137,78054452925824,63360610132312,773.58,2023-06-03 05:25:49,
TXN012138,79130279299025,62776746958819,10395.94,2025-08-20 06:31:44,
TXN012139,84552255494228,55574194508906,16909.54,2025-05-11 11:27:09,
TXN012140,56200983273652,77258400906250,14090.65,2025-06-20 17:43:27,
TXN012141,28686677564698,06940978738718,2470.80,2024-12-14 12:29:20,
TXN012142,79130279299025,20588694853074,13087.22,2023-05-31 16:23:54,
TXN012143,67270224102621,39092005626070,6337.44,2025-08-05 15:00:54,
TXN012144,02413001131464,00278649958700,3066.12,2023-08-22 10:40:58,
TXN012145,25254309353521,90821352211118,20536.61,2024-04-02 07:24:15,
TXN012146,16242933801070,13030766170616,7017.00,2023-02-17 20:03:49,
TXN012147,94525539625561,66547587837105,6014.34,2024-03-09 22:06:27,
TXN012148,89027645130050,91708880724207,6533.48,2023-07-29 14:56:03,
TXN012149,28265859702489,63316140823101,4034.41,2024-03-12 06:50:54,
TXN012150,43290811609629,14387061154211,11001.76,2024-11-28 19:21:04,
TXN012151,32818167177110,84103411373202,13566.98,2023-07-11 15:41:07,
TXN012152,23425301281940,23078141257067,8472.63,2023-02-23 05:52:25,
TXN012153,31233153497621,89011203672916,6253.17,2025-08-15 17:58:54,
TXN012154,16242933801070,38040441616613,5373.06,2024-04-02 11:33:16,
TXN012155,35298009341373,76832987681605,8915.47,2023-11-29 15:54:55,
TXN012156,01562258481906,68994253283693,22904.27,2024-04-20 13:56:18,
TXN012157,28549972631508,27291694222925,860.38,2024-08-08 14:40:15,
TXN012158,21288169035832,02063141092443,22052.72,2024-11-29 01:43:18,
TXN012159,04990967819456,73368287657555,1470.30,2023-07-16 04:38:06,
TXN012160,62332750944483,49091261935815,4169.73,2025-09-02 15:13:54,
TXN012161,72390371558602,90056735263595,21806.47,2025-12-18 18:10:18,
TXN012162,19406568590037,45514344211175,2365.03,2024-03-10 18:35:13,
TXN012163,99748698005573,54495697755612,17423.26,2025-04-19 02:13:37,
TXN012164,96108492970453,23773813309831,23645.57,2023-01-12 03:11:37,
TXN012165,98480861868304,99555062718106,11806.14,2024-12-23 18:53:12,
TXN012166,47464550728310,54911406547651,17813.48,2024-07-05 09:31:28,
TXN012167,68423263554690,62480995224275,11139.10,2023-09-12 07:39:57,
TXN012168,25940376494133,15704533043494,16779.85,2025-06-02 15:38:49,
TXN012169,16712304658365,75193914603782,12373.85,2023-12-23 11:16:14,
TXN012170,35473745714727,00751451834792,20434.11,2023-12-14 22:46:31,
TXN012171,39561361510037,53465740968348,13203.40,2024-05-17 16:40:36,
TXN012172,17042047308788,58789288022955,8474.83,2023-07-20 18:00:19,
TXN012173,77714057702501,03846726440198,21944.40,2023-10-13 11:45:33,
TXN012174,11220215128513,31412725921298,673.21,2024-11-08 05:18:59,
TXN012175,53159964608725,41225011287508,21210.31,2025-02-05 17:13:46,
TXN012176,62775699906041,84814196799184,16549.18,2025-03-18 02:34:47,
TXN012177,63333884651903,05925309558779,22044.99,2025-05-21 19:19:28,
TXN012178,59975265700562,51121340636801,16059.74,2024-08-25 23:44:05,
TXN012179,08623650460262,52642599317697,16988.50,2023-02-14 01:56:03,
TXN012180,04062321517519,64079729682288,6054.69,2023-10-17 19:32:32,
TXN012181,54262671889267,08614984250796,22214.93,2025-01-05 02:53:43,
TXN012182,78562508450143,39939256797463,23786.95,2025-12-07 20:30:19,
TXN012183,21127168109817,80678246553092,12802.69,2024-02-20 02:11:31,
TXN012184,32489323775677,14090544496252,12717.38,2024-04-07 12:36:04,
TXN012185,24088609692533,31328156136823,12045.82,2023-10-16 09:30:42,
TXN012186,92488780737676,23425301281940,5748.85,2024-07-14 18:06:02,
TXN012187,24786357236273,88438684438068,23181.85,2023-01-16 08:33:24,
TXN012188,93358515149400,57637982930557,2089.49,2024-01-02 15:07:39,
TXN012189,95656219295909,72655813261354,15727.97,2025-01-17 04:06:21,
TXN012190,18608075393985,96426060098972,18900.88,2025-01-30 06:22:05,
TXN012191,75810141008259,26322844133358,1575.21,2024-10-26 20:45:11,
TXN012192,37164361116859,42100149961177,7892.47,2024-06-29 20:33:03,
TXN012193,33807033156670,06671485333171,14907.12,2024-09-28 14:33:40,
TXN012194,77515367209750,46373330030471,16333.90,2023-04-27 18:41:07,
TXN012195,67224128650384,85893584047057,4041.17,2024-06-29 03:03:42,
TXN012196,44014708231961,51398553237508,1955.36,2025-07-21 10:11:02,
TXN012197,76191577014111,24827463523561,10660.89,2025-01-15 14:52:19,
TXN012198,29614990941679,36617658818837,1491.71,2025-07-24 07:01:24,
TXN012199,55097333098703,24126662068566,1662.37,2025-03-20 20:02:47,
TXN012200,84096429385550,51435804711800,17952.41,2024-10-22 03:40:43,
TXN012201,11568540262180,71970957445406,15841.77,2024-03-28 03:06:39,
TXN012202,03751416486689,61937902293094,19593.44,2025-10-05 23:40:22,
TXN012203,67117249859634,89617687296204,3481.88,2024-11-23 06:06:55,
TXN012204,77366758598771,29007416643086,9326.24,2023-02-18 20:31:24,
TXN012205,82763439463571,42539685276820,728.82,2024-02-06 08:54:27,
TXN012206,81920696569325,53175504616143,20719.82,2023-06-13 08:37:08,
TXN012207,06155026134097,64993397453918,24643.71,2024-01-30 15:13:09,
TXN012208,44851954423344,64841212349605,17199.75,2025-05-03 13:43:37,
TXN012209,48138819011456,50513918418051,6322.51,2024-12-30 21:05:01,
TXN012210,61554277141045,45514344211175,13529.90,2025-07-28 22:50:17,
TXN012211,59054248784041,45847951961499,4052.22,2025-10-24 17:21:47,
TXN012212,98248613110358,11496336098910,9639.90,2025-08-11 00:07:52,
TXN012213,46964589244183,71887587509802,13041.41,2025-04-23 00:44:50,
TXN012214,53175504616143,18016959911294,17527.68,2025-11-05 02:25:51,
TXN012215,59415258385163,95992224924440,19499.42,2024-06-12 22:20:05,
TXN012216,68123053252600,00977354962595,14520.09,2025-08-28 07:55:45,
TXN012217,81803430714883,65506369851676,11304.79,2023-12-19 01:28:24,
TXN012218,80000013302148,43837542884637,9643.94,2024-11-27 11:28:03,
TXN012219,30620681484991,36372511298031,6227.51,2024-08-10 08:14:16,
TXN012220,05532679924483,51940723461504,2438.88,2023-07-22 03:17:37,
TXN012221,51175634406021,43519788164957,17820.68,2024-07-28 22:50:43,
TXN012222,46669747217124,62509694123528,19841.25,2023-03-18 22:13:21,
TXN012223,16605577390455,75080571178444,12350.44,2024-06-15 01:19:51,
TXN012224,87599058841948,87018811133795,7501.39,2024-08-25 07:13:41,
TXN012225,41442018034206,03919056651413,7686.63,2024-01-10 11:10:47,
TXN012226,83681672386656,29961380718606,8130.50,2025-02-19 13:51:44,
TXN012227,24171687478256,25695125162802,20047.83,2025-04-18 18:13:25,
TXN012228,68532414842689,72632750271926,5357.55,2024-12-13 12:00:13,
TXN012229,98122396575376,03036638602687,12965.56,2025-07-05 13:16:32,
TXN012230,47620734787354,63224518256961,24547.12,2025-04-09 10:09:05,
TXN012231,87032217759902,74727939226894,14767.50,2025-01-19 16:12:54,
TXN012232,06626794099073,97251234335367,11237.71,2024-09-22 19:35:42,
TXN012233,28318886166633,47307480279727,22229.91,2025-06-20 19:32:03,
TXN012234,77085942682395,62480995224275,8655.77,2023-11-02 20:36:53,
TXN012235,39561361510037,69657765439592,22129.10,2023-01-03 21:21:21,
TXN012236,83545749883968,08307644058355,357.89,2024-07-27 07:04:49,
TXN012237,26565641656667,91615902879826,18453.68,2025-03-22 15:21:07,
TXN012238,41439103231866,72632750271926,7129.73,2024-05-14 16:34:39,
TXN012239,59582770699226,42253939224257,18539.20,2023-07-21 02:18:17,
TXN012240,91535375927197,60001820871638,17935.23,2023-08-31 03:26:47,
TXN012241,81453924133733,44417566619621,7612.24,2025-11-14 13:59:32,
TXN012242,41727340697541,69310571973238,15362.90,2025-03-25 07:39:12,
TXN012243,93496479353956,33353837902389,3766.43,2024-01-15 06:58:31,
TXN012244,04232758881185,81692239766215,13382.03,2023-03-03 20:30:21,
TXN012245,05143164119913,03779170379306,14616.41,2023-12-06 13:46:20,
TXN012246,12883793985930,24126662068566,21581.10,2025-11-26 10:22:33,
TXN012247,32495110967024,96416382511723,9942.95,2023-03-05 01:57:30,
